,연도,시도,시군구,계약종별,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월
218,2017,부산광역시,동구,산업용,6851436,6687071,6418345,6542146,6192263,6466420,6408592,6963871,7012371,6321900,6886300,7202982
219,2017,부산광역시,동구,농사용,4534,8905,7558,6231,3279,3323,2818,4467,5730,3684,4416,8135
220,2017,부산광역시,동구,가로등,584915,544533,529991,463739,441655,400293,412982,409150,448560,499547,519552,571130
221,2017,부산광역시,동구,심 야,2347183,2576180,2030130,1713777,1065766,792003,681581,640508,596460,583182,961763,1799438
222,2017,부산광역시,동구,합 계,47228675,47940825,42426038,41486657,38002436,39613486,44550212,51589184,46344820,38207588,39306519,45522815
223,2017,부산광역시,영도구,주택용,14467547,14857907,12674564,13468517,12222634,11969836,12712122,15412073,13585489,11995032,12572503,13504590
224,2017,부산광역시,영도구,일반용,13028329,13326361,11359623,11189267,10092032,10737570,12326750,14748609,13455529,11067016,10932289,12634226
225,2017,부산광역시,영도구,교육용,2985333,2980835,2815048,2973785,2357650,2167638,2549100,2789182,2849369,2308008,2256549,3041627
226,2017,부산광역시,영도구,산업용,8963422,8713330,7891131,7697237,7194395,8592658,8843221,9322368,8852709,7086197,8334763,9981849
227,2017,부산광역시,영도구,농사용,3977,3710,2513,2149,1882,2312,2511,3370,3211,2677,2559,1728
228,2017,부산광역시,영도구,가로등,559531,520518,501498,441106,416386,368754,375655,376470,410901,457235,485175,529757
229,2017,부산광역시,영도구,심 야,2100625,2305726,1791268,1531713,955290,679294,519541,413802,433475,577124,967551,1658280
230,2017,부산광역시,영도구,합 계,42108764,42708387,37035645,37303774,33240269,34518062,37328900,43065874,39590683,33493289,35551389,41352057
231,2017,부산광역시,부산진구,주택용,46628925,47238093,41112078,43334605,39416928,39553277,45309459,54593883,45728105,39375787,41295647,44345841
232,2017,부산광역시,부산진구,일반용,71895412,72826938,63939149,62372850,59344232,65325994,77745711,89403643,78295458,62357181,59300540,68908888
233,2017,부산광역시,부산진구,교육용,5327085,4737759,5252952,5087499,3875801,4246025,4743352,5113839,4854437,4121043,4365104,5852802
234,2017,부산광역시,부산진구,산업용,21038854,21495059,21676700,20779752,20471998,21127747,24558420,25356967,22607647,21107702,21016417,23623897
235,2017,부산광역시,부산진구,농사용,72814,76251,67434,69672,62398,64908,64733,73827,67839,59733,59063,67132
236,2017,부산광역시,부산진구,가로등,1608121,1496472,1486967,1346871,1292706,1225283,1228768,1241156,1308290,1431104,1450392,1564067
237,2017,부산광역시,부산진구,심 야,4866186,5219707,4052291,3408132,2119900,1646758,1693137,1516574,1314299,1281639,2084265,3853261
238,2017,부산광역시,부산진구,합 계,151437397,153090279,137587571,136399381,126583963,133189992,155343580,177299889,154176075,129734189,129571428,148215888
239,2017,부산광역시,동래구,주택용,31958618,32520198,28111601,29876306,27082149,27177924,31109505,37928750,31187997,26921841,28393439,30396545
240,2017,부산광역시,동래구,일반용,38710142,39223703,33656947,32845996,30457344,33765875,40114394,46058202,39997135,31830407,30853607,37000024
241,2017,부산광역시,동래구,교육용,1460496,1684531,1497999,1529227,1041820,1368143,1902454,1495324,1723597,1165640,1276125,1987992
242,2017,부산광역시,동래구,산업용,7813617,7525448,7398877,7517714,7348491,7453457,7614043,7799628,7567161,7193907,7124442,7806486
243,2017,부산광역시,동래구,농사용,38279,41798,20779,18943,15481,16638,15547,17114,17903,17327,16339,20705
244,2017,부산광역시,동래구,가로등,853178,811664,776953,717376,690140,641307,647269,648123,713308,733743,790787,822922
245,2017,부산광역시,동래구,심 야,3901208,4271203,3287723,2584589,1228625,716799,540964,411148,472232,641663,1600125,3025907
246,2017,부산광역시,동래구,합 계,84735538,86078545,74750879,75090151,67864050,71140143,81944176,94358289,81679333,68504528,70054864,81060581
247,2017,부산광역시,남구,주택용,33416549,33942482,29326066,31319969,28609840,28984877,32667817,39586521,33822374,29301025,30366628,32435526
248,2017,부산광역시,남구,일반용,34968524,35315854,30926368,30726131,28119837,30024355,34764445,40092840,35946438,29108434,29393606,33365054
249,2017,부산광역시,남구,교육용,6462192,6682403,6165177,5677338,4602285,5404541,6303872,7013555,6756236,5114431,5462611,7314824
250,2017,부산광역시,남구,산업용,45676974,44228139,47401040,47765081,47516724,45543855,49089287,48838786,46688794,44393498,45133839,45379559
251,2017,부산광역시,남구,농사용,40163,43775,65503,67192,60836,65932,64413,75629,71318,59727,60740,89343
252,2017,부산광역시,남구,가로등,1182883,1137403,1058558,1018267,964170,921058,916237,934858,984768,1062990,1104252,1152536
253,2017,부산광역시,남구,심 야,2311473,2455930,1883659,1692704,1271219,1235160,1567495,1472623,1046903,780012,1100217,1817994
254,2017,부산광역시,남구,합 계,124058758,123805986,116826371,118266682,111144911,112179778,125373566,138014812,125316831,109820117,112621893,121554836
255,2017,부산광역시,북구,주택용,35131268,35389690,30458151,32400845,29546762,29780657,34733150,39906911,32455126,29409198,31288639,33150345
256,2017,부산광역시,북구,일반용,31291332,31436002,26556516,26188569,23987645,26563034,31605579,36043277,31250084,25010656,24988529,29284067
257,2017,부산광역시,북구,교육용,2088489,2195873,2043366,2123116,1439995,1782893,2341387,1886315,2086923,1478908,1824384,2705751
258,2017,부산광역시,북구,산업용,9249703,14605237,2499690,8675913,8685405,9236477,10107938,10617466,10177831,9570047,9462752,9549585
259,2017,부산광역시,북구,농사용,33170,35268,30865,31179,29818,32494,34728,39736,37446,35130,36545,36534
260,2017,부산광역시,북구,가로등,794399,769833,702711,672896,631188,576219,566884,585420,642329,690754,747767,800413
261,2017,부산광역시,북구,심 야,2440156,2563487,1992887,1629198,816241,593050,589275,547376,507684,535927,1058592,2001651
262,2017,부산광역시,북구,합 계,81028517,86995390,64284186,71721716,65137054,68564824,79978941,89626501,77157423,66730620,69407208,77528346
263,2017,부산광역시,해운대구,주택용,54469684,55214961,48088521,51583762,47968553,48953172,54988685,66940002,57372110,48757930,50205064,52163073
264,2017,부산광역시,해운대구,일반용,76846861,74517675,68513324,65934713,65721441,70109300,85091017,95543917,81181004,67598299,65424797,76770277
265,2017,부산광역시,해운대구,교육용,3051160,3223374,3084422,3086831,2230401,2644362,3168065,3262196,3164069,2390535,2608345,3784836
266,2017,부산광역시,해운대구,산업용,20932470,21059538,21580476,20955537,19595239,20737853,20592503,19819200,21138511,18723387,21288771,24389353
267,2017,부산광역시,해운대구,농사용,132448,119297,121702,128306,140948,154543,189481,199006,172688,148358,126433,128987
268,2017,부산광역시,해운대구,가로등,1862279,1771189,1703650,1656236,1602279,1492224,1530612,1461893,1534400,1656205,1658858,1745631
269,2017,부산광역시,해운대구,심 야,2894010,3046407,2347365,2076423,1533893,2090770,3113662,3122756,2163364,1628607,1249679,2255612
270,2017,부산광역시,해운대구,합 계,160188912,158952441,145439460,145421808,138792754,146182224,168674025,190348970,166726146,140903321,142561947,161237769
271,2017,부산광역시,사하구,주택용,38068380,38974173,33344326,35231761,31931233,31975885,35781692,44066633,36922049,32120124,33820536,36338324
272,2017,부산광역시,사하구,일반용,36448195,37258975,31810455,31850770,29256214,31728467,36628930,43648385,39132679,31551614,30615388,35592125
273,2017,부산광역시,사하구,교육용,3673247,3696621,3608574,3330739,2585172,2966822,3485217,3377467,3483453,2623175,3107388,4564066
274,2017,부산광역시,사하구,산업용,160438122,159591220,167430435,165653096,175047832,168996155,173732665,153808172,179803448,159962509,174934061,179205558
275,2017,부산광역시,사하구,농사용,296013,255005,267844,270924,262727,250292,311359,342107,298699,274512,233121,258437
276,2017,부산광역시,사하구,가로등,1100925,1068538,994199,908179,847508,774003,750653,764094,820389,915285,996199,1061296
277,2017,부산광역시,사하구,심 야,3122270,3375983,2672148,2194002,1164745,786230,629383,509152,542739,681539,1336935,2462200
278,2017,부산광역시,사하구,합 계,243147152,244220515,240127981,239439471,241095431,237477854,251319899,246516010,261003456,228128758,245043628,259482006
279,2017,부산광역시,금정구,주택용,28722276,29709442,25786576,27701858,24941271,24961409,27750213,34437950,29015583,25001345,26213612,28326085
280,2017,부산광역시,금정구,일반용,36159735,36594431,31159095,30363080,27822659,30474082,35373846,40425381,35315554,28301947,28470346,33691209
281,2017,부산광역시,금정구,교육용,6474513,6850778,6010634,5865294,4427899,5242470,5928082,6655336,6334973,4825667,5200131,7164487
282,2017,부산광역시,금정구,산업용,24246473,22531350,22704655,22042100,21254291,22062984,23613439,23291859,22875238,20742439,22124614,24166786
283,2017,부산광역시,금정구,농사용,541756,550165,399964,289172,216491,208914,214470,260280,235142,208175,301204,492311
284,2017,부산광역시,금정구,가로등,999819,960937,918028,858630,804460,750546,754266,751849,810270,864494,1003829,1116938
285,2017,부산광역시,금정구,심 야,3664158,3889704,3045531,2606193,1538325,1116199,1008813,854253,868848,986213,1748783,3022593
286,2017,부산광역시,금정구,합 계,100808730,101086807,90024483,89726327,81005396,84816604,94643129,106676908,95455608,80930280,85062519,97980409
287,2017,부산광역시,강서구,주택용,13066335,13217205,11635740,12556793,11680236,11797556,13566767,17259476,14151087,11972338,12543071,13373680
288,2017,부산광역시,강서구,일반용,29504426,29159759,26870675,26032405,24638109,26758437,32067436,36878970,33388800,28971867,31680683,36926793
289,2017,부산광역시,강서구,교육용,685838,790702,683268,707748,465175,543497,780156,601707,735594,506230,573347,953998
290,2017,부산광역시,강서구,산업용,260674741,253665873,269111505,262659913,251256360,263789536,268873934,277054608,278733609,236089973,276762376,278859130
291,2017,부산광역시,강서구,농사용,7169182,7981305,5701476,5125835,3437693,3566586,3634803,4083557,4120902,4116243,4023000,6038376
292,2017,부산광역시,강서구,가로등,2794813,2692952,2545035,2417944,2312220,2132685,2138426,2137384,2230575,2408166,2585799,2751094
293,2017,부산광역시,강서구,심 야,4248337,4639565,3467802,2818094,1519182,891217,670664,574809,539500,847385,1889394,3281200
294,2017,부산광역시,강서구,합 계,318143672,312147361,320015501,312318732,295308975,309479514,321732186,338590511,333900067,284912202,330057670,342184271
295,2017,부산광역시,연제구,주택용,24662671,25188439,21714335,23110018,20852737,20968859,23931793,29262814,24305018,20934353,22104116,23569281
296,2017,부산광역시,연제구,일반용,34505620,34722764,30332366,29200978,27353668,30546021,36379555,41333862,35959750,28160954,27840883,33073628
297,2017,부산광역시,연제구,교육용,1357866,1399765,1248012,1244453,865110,1075168,1465958,1233042,1284681,940625,1037333,1720060
298,2017,부산광역시,연제구,산업용,5959146,5499242,5474211,5468318,5627860,5768547,6182215,6397406,6114450,5567998,5452188,5643523
299,2017,부산광역시,연제구,농사용,1738,2090,1902,2176,2599,3089,3178,3603,3451,2976,2260,1812
300,2017,부산광역시,연제구,가로등,664509,626111,593299,533545,493961,435357,454054,467535,501709,558086,598540,628783
301,2017,부산광역시,연제구,심 야,2074191,2280740,1770267,1496733,1003176,960981,1259584,1157931,834248,521959,830537,1594267
302,2017,부산광역시,연제구,합 계,69225741,69719151,61134392,61056221,56199111,59758022,69676337,79856193,69003307,56686951,57865857,66231354
303,2017,부산광역시,수영구,주택용,21966541,22331769,19044784,20219238,18365831,18550450,21259955,26646549,22390285,19001286,19715376,21095542
304,2017,부산광역시,수영구,일반용,26185320,26714627,22863764,22330870,20401772,22230813,26313503,31862507,28700089,22872242,21984929,25488838
305,2017,부산광역시,수영구,교육용,593634,680399,584643,614207,425417,513954,671785,577926,628049,457545,490641,772448
306,2017,부산광역시,수영구,산업용,1278490,1302455,1128947,1189824,1111664,1145862,1175051,1307995,1284501,1141476,1183969,1242497
307,2017,부산광역시,수영구,농사용,41055,42851,36084,32301,26281,27104,26046,28055,27200,28055,33128,39042
308,2017,부산광역시,수영구,가로등,506593,601819,510368,474271,435544,400264,402790,410122,449894,502008,516052,565080
309,2017,부산광역시,수영구,심 야,2015252,2184903,1704961,1377954,780616,540072,577322,525525,407008,383814,812810,1551023
310,2017,부산광역시,수영구,합 계,52586885,53858823,45873551,46238665,41547125,43408519,50426452,61358679,53887026,44386426,44736905,50754470
311,2017,부산광역시,사상구,주택용,26367955,26585117,22801711,24045638,21558518,21522970,24643186,29877338,24414529,21450950,23034944,24887720
312,2017,부산광역시,사상구,일반용,38296118,38182855,32679519,31830159,29348229,32330411,38160456,43612070,38009781,30562606,30925113,37106129
313,2017,부산광역시,사상구,교육용,4097859,4221757,4396779,3647596,2718438,3320373,3730094,3393665,3803824,2790368,3851805,5717203
314,2017,부산광역시,사상구,산업용,92222966,89923329,87548650,86760138,77612761,82780042,82693546,78525064,85879461,68531343,83780991,88163544
315,2017,부산광역시,사상구,농사용,123646,118054,114494,147704,174154,200964,218086,261397,264879,205102,178169,138098
316,2017,부산광역시,사상구,가로등,1042103,1005582,966316,879230,830839,759737,763984,765072,822463,892083,940324,1007130
