년월,계약종별,전력사용량,평균기온(°C),평균현지기압(hPa),평균상대습도(%),평균풍속(m/s),일조율(%),월합강수량(00~24h만)(mm)
2015-12,주택용,584554988,2.2888888888888888,1014.3444444444444,74.88888888888889,1.311111111111111,45.06777777777778,45.84444444444445
2015-12,합 계,7148769241,2.2888888888888888,1014.3444444444444,74.88888888888889,1.311111111111111,45.06777777777778,45.84444444444445
2016-01,가로등,42619298,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-01,교육용,119939973,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-01,농사용,254392800,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-01,산업용,4903770737,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-01,심 야,496806343,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-01,일반용,1061079799,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-01,주택용,619925548,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-01,합 계,7498534498,-2.1333333333333333,1014.0111111111112,68.88888888888889,1.488888888888889,50.88444444444444,9.655555555555557
2016-02,가로등,40427220,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-02,교육용,120666577,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-02,농사용,267894051,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-02,산업용,4576365287,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-02,심 야,549902167,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-02,일반용,1098786865,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-02,주택용,636215610,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-02,합 계,7290257777,0.5555555555555556,1013.2444444444445,64.55555555555556,1.7333333333333334,57.02333333333334,51.65555555555555
2016-03,가로등,38082944,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-03,교육용,114240149,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-03,농사용,246129830,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-03,산업용,4742401656,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-03,심 야,436442439,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-03,일반용,955434749,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-03,주택용,568828489,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-03,합 계,7101560256,6.199999999999999,1010.6999999999999,60.77777777777778,1.6111111111111112,61.35888888888889,28.166666666666668
2016-04,가로등,37355099,13.444444444444445,1002.2555555555555,64.22222222222223,1.7555555555555555,51.95666666666667,133.33333333333334
